"lnB0_Arr","Ea_Arr","Eh_Arr","Th_Arr","B0","Ea","Eh","Th","AIC","sp"
0.104167502616076,0.0021604243578517,7,12,0.111860804230282,0.000313780192370632,0.719214627923063,28,-178.974297670467,"S18"
0.52713712991464,0.0382301580431307,7,12,0.689354242524222,0,1.61200179466602,17.0813695936283,-73.0641668943044,"W02"
0.300234461442564,0.00823277097829264,7,12,0.324782354320954,0.0494432761215049,0.732117693605651,28,-128.353219453973,"W03"
