"lnB0_Arr","Ea_Arr","Eh_Arr","Th_Arr","B0","Ea","Eh","Th","AIC","sp"
22.4664377437035,0.0236031170632879,7,25,2.45962022595805,1.1450417853469,7.43113049992811,26.0424255028198,129.903328521879,"S18"
16.6612634301503,0.0194167837383387,7,22,0.030465999065161,4.42159062744804,11.5960837516472,22.9331191339516,151.486583331688,"W02"
1.49138804398958,0.000296411331165917,7,25,1.03855638513754,1.00540929845979,2.48694179350092,20.2526543698683,68.6037105526913,"W03"
