Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,
Date,14/08/2022,,,,,,,,,,,,
Time,21:41:31,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,27.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
E,0.084,0.084,0.084,0.319,0.137,0.387,0.259,0.287,0.329,0.432,0.231,0.085,600
F,0.09,0.083,0.083,0.32,0.128,0.405,0.266,0.28,0.334,0.427,0.238,0.084,600
G,0.085,0.084,0.088,0.359,0.128,0.408,0.282,0.322,0.354,0.437,0.242,0.086,600
H,0.083,0.078,0.083,0.08,0.08,0.088,0.086,0.084,0.08,0.08,0.078,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 14,,,,,,,,,,,,
Date,16/08/2022,,,,,,,,,,,,
Time,21:32:12,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.9,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.081,0.08,0.08,0.079,0.079,0.081,0.108,0.081,0.082,0.08,0.078,600
B,0.08,0.084,0.083,0.218,0.133,0.217,0.209,0.216,0.235,0.209,0.198,0.079,600
C,0.112,0.084,0.085,0.214,0.132,0.217,0.211,0.209,0.24,0.207,0.201,0.081,600
D,0.081,0.084,0.085,0.22,0.138,0.213,0.204,0.22,0.237,0.21,0.202,0.079,600
E,0.083,0.084,0.085,0.227,0.139,0.224,0.203,0.223,0.242,0.214,0.206,0.083,600
F,0.084,0.084,0.085,0.233,0.134,0.226,0.223,0.205,0.268,0.237,0.198,0.08,600
G,0.083,0.085,0.085,0.24,0.132,0.236,0.209,0.215,0.331,0.245,0.197,0.08,600
H,0.082,0.083,0.081,0.08,0.081,0.081,0.082,0.08,0.08,0.079,0.08,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 15,,,,,,,,,,,,
Date,16/08/2022,,,,,,,,,,,,
Time,21:34:08,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.9,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.293,0.324,0.21,0.185,0.192,0.172,0.16,0.163,0.177,0.181,0.199,0.172,600
B,0.292,0.178,0.133,0.35,0.206,0.297,0.344,0.308,0.404,0.276,0.34,0.188,600
C,0.135,0.191,0.1,0.349,0.201,0.283,0.354,0.321,0.374,0.275,0.329,0.143,600
D,0.207,0.26,0.11,0.342,0.22,0.321,0.371,0.339,0.376,0.269,0.284,0.135,600
E,0.087,0.111,0.112,0.352,0.215,0.317,0.365,0.331,0.375,0.272,0.299,0.146,600
F,0.088,0.124,0.105,0.323,0.222,0.28,0.335,0.272,0.35,0.261,0.311,0.158,600
G,0.203,0.122,0.096,0.312,0.2,0.32,0.36,0.274,0.384,0.263,0.32,0.171,600
H,0.123,0.159,0.221,0.19,0.194,0.17,0.19,0.156,0.152,0.181,0.204,0.232,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 16,,,,,,,,,,,,
Date,17/08/2022,,,,,,,,,,,,
Time,21:03:58,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.251,0.143,0.158,0.15,0.139,0.142,0.145,0.148,0.134,0.125,0.135,0.149,600
B,0.164,0.083,0.083,0.43,0.177,0.454,0.376,0.465,0.535,0.462,0.328,0.173,600
C,0.09,0.083,0.083,0.43,0.184,0.461,0.45,0.479,0.514,0.475,0.33,0.158,600
D,0.086,0.084,0.085,0.42,0.184,0.45,0.396,0.463,0.503,0.46,0.313,0.149,600
E,0.088,0.084,0.084,0.409,0.168,0.446,0.401,0.477,0.51,0.452,0.314,0.145,600
F,0.093,0.083,0.083,0.37,0.155,0.426,0.372,0.46,0.506,0.446,0.334,0.16,600
G,0.088,0.084,0.084,0.386,0.167,0.407,0.412,0.473,0.537,0.401,0.335,0.142,600
H,0.085,0.086,0.099,0.184,0.164,0.156,0.167,0.149,0.152,0.15,0.121,0.146,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 17,,,,,,,,,,,,
Date,17/08/2022,,,,,,,,,,,,
Time,21:06:58,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.184,0.184,0.174,0.126,0.125,0.118,0.116,0.115,0.137,0.133,0.129,0.11,600
B,0.084,0.084,0.083,0.383,0.147,0.341,0.325,0.493,0.508,0.425,0.31,0.138,600
C,0.089,0.084,0.083,0.381,0.197,0.389,0.358,0.502,0.501,0.403,0.338,0.158,600
D,0.086,0.087,0.084,0.396,0.168,0.396,0.35,0.482,0.513,0.41,0.312,0.15,600
E,0.09,0.084,0.084,0.391,0.172,0.398,0.363,0.491,0.532,0.391,0.333,0.152,600
F,0.091,0.084,0.083,0.37,0.176,0.419,0.369,0.499,0.527,0.432,0.341,0.149,600
G,0.089,0.084,0.084,0.368,0.202,0.408,0.443,0.523,0.525,0.432,0.362,0.156,600
H,0.095,0.086,0.092,0.16,0.171,0.166,0.163,0.142,0.134,0.167,0.098,0.11,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 18,,,,,,,,,,,,
Date,17/08/2022,,,,,,,,,,,,
Time,21:09:33,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.083,0.089,0.085,0.086,0.088,0.084,0.083,0.084,0.086,0.083,0.087,600
B,0.09,0.084,0.083,0.36,0.127,0.406,0.252,0.315,0.321,0.479,0.221,0.089,600
C,0.087,0.085,0.083,0.366,0.135,0.403,0.259,0.322,0.342,0.451,0.222,0.092,600
D,0.086,0.084,0.085,0.377,0.138,0.408,0.264,0.389,0.361,0.478,0.217,0.084,600
E,0.083,0.084,0.083,0.381,0.137,0.406,0.284,0.337,0.362,0.465,0.223,0.084,600
F,0.088,0.083,0.083,0.394,0.129,0.432,0.307,0.324,0.367,0.47,0.227,0.087,600
G,0.088,0.084,0.083,0.414,0.128,0.436,0.292,0.419,0.388,0.471,0.242,0.091,600
H,0.082,0.082,0.08,0.08,0.082,0.086,0.082,0.083,0.078,0.077,0.082,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 19,,,,,,,,,,,,
Date,17/08/2022,,,,,,,,,,,,
Time,21:11:06,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.082,0.085,0.082,0.083,0.086,0.087,0.085,0.086,0.086,0.083,0.078,600
B,0.078,0.084,0.083,0.222,0.132,0.214,0.208,0.216,0.24,0.209,0.197,0.084,600
C,0.098,0.084,0.084,0.217,0.132,0.213,0.209,0.208,0.244,0.207,0.2,0.086,600
D,0.08,0.084,0.085,0.22,0.137,0.208,0.204,0.222,0.241,0.209,0.202,0.084,600
E,0.085,0.084,0.084,0.228,0.138,0.218,0.201,0.229,0.248,0.215,0.206,0.087,600
F,0.083,0.085,0.084,0.243,0.132,0.223,0.221,0.203,0.3,0.247,0.197,0.08,600
G,0.082,0.085,0.084,0.254,0.132,0.226,0.21,0.216,0.355,0.266,0.196,0.081,600
H,0.081,0.082,0.081,0.08,0.081,0.081,0.082,0.079,0.079,0.079,0.079,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 20,,,,,,,,,,,,
Date,17/08/2022,,,,,,,,,,,,
Time,21:15:48,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.313,0.237,0.157,0.155,0.149,0.151,0.161,0.141,0.132,0.147,0.163,0.152,600
B,0.29,0.084,0.084,0.34,,0.353,0.405,0.444,0.523,0.356,0.322,0.175,600
C,0.103,0.083,0.084,0.345,0.179,0.331,0.363,0.41,0.466,0.331,0.306,0.176,600
D,0.084,0.083,0.084,0.335,,0.361,0.405,0.44,0.508,0.375,0.323,0.171,600
E,0.09,0.084,0.085,0.309,0.168,0.378,0.43,0.44,0.521,0.361,0.314,0.155,600
F,0.09,0.087,0.085,0.285,0.17,0.377,0.415,0.413,0.502,0.36,0.348,0.149,600
G,0.087,0.084,0.084,0.34,0.169,0.413,0.441,0.412,0.509,0.336,0.338,0.17,600
H,0.088,0.085,0.088,0.195,0.214,0.201,0.196,0.191,0.191,0.173,0.179,0.167,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 21,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,19:38:38,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.135,0.116,0.121,0.106,0.118,0.106,0.103,0.106,0.104,0.104,0.101,0.104,600
B,0.084,0.083,0.083,0.523,0.153,0.584,0.339,0.53,0.459,0.593,0.291,0.111,600
C,0.089,0.083,0.082,0.535,0.157,0.577,0.399,0.53,0.457,0.554,0.295,0.102,600
D,0.086,0.085,0.085,0.521,,0.573,0.364,0.523,0.446,0.538,0.278,0.087,600
E,0.088,0.083,0.085,0.515,0.148,0.564,0.358,0.51,0.432,0.521,0.272,0.1,600
F,0.092,0.082,0.083,0.512,0.141,0.562,0.332,0.495,0.433,0.523,0.27,0.096,600
G,0.089,0.083,0.084,0.51,0.131,0.555,0.339,0.507,0.449,0.532,0.283,0.092,600
H,0.088,0.086,0.087,0.134,0.107,0.085,0.084,0.084,0.084,0.089,0.086,0.084,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 22,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,19:40:07,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.136,0.158,0.109,0.097,0.1,0.096,0.096,0.097,0.1,0.09,0.092,0.096,600
B,0.093,0.091,0.087,0.45,0.143,0.438,0.3,0.542,0.404,0.572,0.275,0.091,600
C,0.091,0.084,0.083,0.398,0.166,0.488,0.303,0.534,0.411,0.565,0.279,0.101,600
D,0.088,0.084,0.084,0.431,,0.494,0.316,0.533,0.416,0.567,0.272,0.089,600
E,0.092,0.083,0.084,0.48,0.167,0.528,0.319,0.553,0.42,0.544,0.277,0.112,600
F,0.091,0.083,0.084,0.412,0.164,0.57,0.325,0.554,0.425,0.535,0.28,0.109,600
G,0.089,0.084,0.085,0.477,0.168,0.555,0.337,0.548,0.422,0.552,0.324,0.111,600
H,0.09,0.086,0.088,0.101,0.118,0.113,0.105,0.096,0.085,0.091,0.09,0.084,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 23,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,19:42:34,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.089,0.085,0.09,0.086,0.087,0.09,0.087,0.085,0.084,0.085,0.083,0.087,600
B,0.091,0.084,0.083,0.376,0.128,0.4,0.264,0.362,0.352,0.484,0.223,0.089,600
C,0.09,0.083,0.088,0.38,0.135,0.405,0.281,0.374,0.369,0.467,0.225,0.096,600
D,0.089,0.088,0.085,0.386,0.138,0.413,0.289,0.41,0.381,0.487,0.218,0.086,600
E,0.086,0.084,0.083,0.391,0.137,0.413,0.322,0.398,0.379,0.477,0.224,0.087,600
F,0.09,0.083,0.083,0.403,0.129,0.441,0.36,0.377,0.381,0.48,0.228,0.089,600
G,0.091,0.084,0.084,0.425,0.13,0.448,0.32,0.447,0.398,0.484,0.236,0.086,600
H,0.088,0.088,0.083,0.082,0.082,0.082,0.086,0.082,0.083,0.082,0.083,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 24,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,19:44:22,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.078,0.082,0.085,0.086,0.09,0.09,0.093,0.088,0.087,0.091,0.094,0.079,600
B,0.08,0.084,0.084,0.22,0.133,0.207,0.208,0.216,0.236,0.212,0.199,0.092,600
C,0.095,0.084,0.085,0.216,0.133,0.208,0.212,0.209,0.239,0.21,0.201,0.095,600
D,0.082,0.084,0.085,0.217,0.138,0.202,0.204,0.22,0.235,0.215,0.204,0.088,600
E,0.088,0.086,0.085,0.224,0.139,0.211,0.204,0.229,0.238,0.222,0.207,0.095,600
F,0.086,0.084,0.086,0.257,0.132,0.218,0.228,0.208,0.263,0.252,0.205,0.09,600
G,0.082,0.086,0.084,0.266,0.134,0.211,0.221,0.223,0.327,0.293,0.204,0.082,600
H,0.08,0.085,0.085,0.082,0.082,0.084,0.084,0.084,0.079,0.079,0.08,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 25,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,19:49:26,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.083,0.084,0.084,0.084,0.088,0.086,0.083,0.083,0.082,0.082,0.084,0.089,600
B,0.087,0.084,0.083,0.481,0.138,0.468,0.327,0.534,0.495,0.607,0.27,0.089,600
C,0.087,0.083,0.085,0.482,0.143,0.452,0.318,0.517,0.459,0.568,0.265,0.091,600
D,0.086,0.083,0.084,0.491,0.142,0.461,0.322,0.512,0.463,0.553,0.258,0.086,600
E,0.092,0.086,0.084,0.499,0.144,0.483,0.324,0.516,0.474,0.558,0.263,0.088,600
F,0.092,0.083,0.083,0.477,0.144,0.525,0.386,0.501,0.463,0.553,0.26,0.086,600
G,0.087,0.084,0.085,0.516,0.144,0.53,0.445,0.513,0.486,0.541,0.273,0.09,600
H,0.086,0.087,0.086,0.087,0.089,0.084,0.085,0.088,0.082,0.085,0.088,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 26,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,20:45:59,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.075,0.074,0.075,0.076,0.076,0.075,0.075,0.075,0.075,0.074,0.076,0.076,600
B,0.076,0.084,0.083,0.322,0.128,0.312,0.231,0.304,0.279,0.271,0.199,0.076,600
C,0.075,0.083,0.084,0.318,0.121,0.276,0.24,0.293,0.268,0.309,0.199,0.078,600
D,0.08,0.084,0.084,0.327,0.122,0.321,0.242,0.342,0.259,0.321,0.221,0.076,600
E,0.079,0.085,0.089,0.323,0.124,0.336,0.253,0.351,0.275,0.318,0.218,0.081,600
F,0.085,0.088,0.086,0.338,0.122,0.337,0.252,0.347,0.262,0.347,0.237,0.076,600
G,0.087,0.086,0.083,0.339,0.127,0.35,0.266,0.354,0.288,0.337,0.238,0.077,600
H,0.076,0.076,0.074,0.075,0.074,0.076,0.076,0.075,0.075,0.074,0.074,0.077,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 27,,,,,,,,,,,,
Date,18/08/2022,,,,,,,,,,,,
Time,21:00:08,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.079,0.075,0.076,0.075,0.076,0.074,0.075,0.076,0.074,0.079,0.077,0.074,600
B,0.077,0.076,0.076,0.346,0.123,0.32,0.243,0.337,0.244,0.319,0.234,0.074,600
C,0.078,0.081,0.075,0.319,0.124,0.314,0.246,0.339,0.261,0.33,0.219,0.081,600
D,0.075,0.076,0.074,0.328,0.118,0.326,0.232,0.335,0.258,0.321,0.199,0.074,600
E,0.075,0.077,0.075,0.356,0.128,0.33,0.243,0.337,0.255,0.297,0.213,0.076,600
F,0.075,0.074,0.075,0.33,0.121,0.325,0.232,0.329,0.249,0.33,0.215,0.074,600
G,0.075,0.075,0.074,0.333,0.128,0.337,0.246,0.337,0.239,0.312,0.227,0.074,600
H,0.075,0.074,0.074,0.074,0.076,0.076,0.078,0.075,0.073,0.075,0.073,0.074,600
,,,,,,,,,,,,,
