,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.074,0.073,0.075,0.076,0.075,0.075,0.075,0.076,0.075,0.075,0.074,0.076,600
B,0.079,0.075,0.075,0.329,0.119,0.412,0.225,0.296,0.281,0.398,0.223,0.078,600
C,0.077,0.076,0.075,0.274,0.121,0.369,0.22,0.268,0.264,0.408,0.207,0.076,600
D,0.076,0.076,0.076,0.306,0.121,0.386,0.214,0.294,0.199,0.395,0.222,0.074,600
E,0.087,0.085,0.075,0.316,0.123,0.406,0.218,0.293,0.277,0.393,0.222,0.074,600
F,0.078,0.076,0.075,0.295,0.121,0.384,0.222,0.289,0.28,0.408,0.216,0.074,600
G,0.077,0.075,0.074,0.316,0.124,0.389,0.244,0.292,0.26,0.426,0.246,0.089,600
H,0.075,0.074,0.074,0.078,0.075,0.075,0.079,0.081,0.079,0.079,0.074,0.073,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 3,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,21:38:29,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.074,0.075,0.074,0.074,0.073,0.074,0.075,0.077,0.074,0.074,0.074,0.074,600
B,0.074,0.076,0.075,0.256,0.126,0.265,0.222,0.264,0.227,0.38,0.179,0.074,600
C,0.075,0.075,0.075,0.254,0.123,0.264,0.233,0.264,0.24,0.378,0.184,0.075,600
D,0.076,0.075,0.075,0.245,0.131,0.267,0.246,0.254,0.249,0.366,0.184,0.073,600
E,0.076,0.078,0.077,0.264,0.132,0.272,0.256,0.269,0.315,0.377,0.188,0.078,600
F,0.077,0.075,0.074,0.261,0.122,0.284,0.29,0.276,0.301,0.371,0.197,0.076,600
G,0.076,0.075,0.074,0.254,0.118,0.329,0.247,0.266,0.322,0.392,0.199,0.073,600
H,0.075,0.074,0.073,0.074,0.074,0.075,0.074,0.074,0.074,0.073,0.074,0.072,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 4,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,21:57:07,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.075,0.075,0.075,0.075,0.075,0.075,0.074,0.074,0.074,0.075,0.075,0.074,600
B,0.074,0.077,0.075,0.183,0.123,0.183,0.172,0.179,0.166,0.175,0.164,0.075,600
C,0.075,0.075,0.076,0.179,0.119,0.186,0.172,0.179,0.167,0.174,0.166,0.076,600
D,0.077,0.076,0.075,0.193,0.123,0.191,0.173,0.182,0.174,0.171,0.165,0.075,600
E,0.076,0.079,0.075,0.185,0.124,0.192,0.176,0.176,0.172,0.175,0.142,0.075,600
F,0.076,0.075,0.075,0.191,0.12,0.182,0.176,0.178,0.187,0.183,0.162,0.073,600
G,0.076,0.075,0.076,0.179,0.122,0.175,0.168,0.178,0.18,0.176,0.158,0.073,600
H,0.075,0.075,0.073,0.074,0.074,0.075,0.075,0.074,0.074,0.073,0.074,0.073,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 5,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,22:35:40,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.085,0.084,0.085,0.09,0.083,0.083,0.083,0.083,0.084,0.086,0.082,0.082,600
B,0.084,0.083,0.084,0.276,0.123,0.335,0.258,0.293,0.296,0.415,0.215,0.083,600
C,0.083,0.085,0.084,0.281,0.129,0.328,0.233,0.274,0.296,0.384,0.202,0.084,600
D,0.083,0.084,0.084,0.165,0.121,0.232,0.227,0.263,0.302,0.34,0.192,0.083,600
E,0.083,0.084,0.084,0.271,0.129,0.298,0.236,0.27,0.308,0.375,0.197,0.083,600
F,0.084,0.084,0.084,0.264,0.127,0.302,0.266,0.267,0.256,0.356,0.183,0.083,600
G,0.083,0.084,0.084,0.245,0.126,0.302,0.26,0.263,0.188,0.351,0.202,0.082,600
H,0.083,0.083,0.083,0.083,0.082,0.082,0.082,0.082,0.082,0.083,0.082,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 6,,,,,,,,,,,,
Date,27/08/2022,,,,,,,,,,,,
Time,19:56:28,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.08,0.079,0.079,0.119,0.13,0.135,0.12,0.079,0.078,0.077,0.078,0.078,600
B,0.084,0.135,0.142,0.316,0.123,0.454,0.272,0.327,0.319,0.483,0.236,0.078,600
C,0.134,0.154,0.15,0.309,0.13,0.462,0.287,0.308,0.286,0.438,0.219,0.08,600
D,0.136,0.171,0.154,0.32,0.131,0.423,0.299,0.34,0.332,0.492,0.255,0.079,600
E,0.129,0.156,0.137,0.325,0.134,0.448,0.282,0.349,0.41,0.455,0.242,0.081,600
F,0.08,0.136,0.145,0.333,0.132,0.444,0.255,0.343,0.296,0.465,0.255,0.078,600
G,0.081,0.103,0.114,0.327,0.132,0.46,0.29,0.316,0.281,0.453,0.237,0.08,600
H,0.081,0.079,0.08,0.082,0.079,0.079,0.079,0.077,0.077,0.08,0.079,0.077,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 7,,,,,,,,,,,,
Date,27/08/2022,,,,,,,,,,,,
Time,19:57:55,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.08,0.08,0.08,0.081,0.12,0.143,0.14,0.132,0.136,0.111,0.078,0.079,600
B,0.127,0.155,0.16,0.377,0.12,0.467,0.259,0.332,0.338,0.462,0.259,0.119,600
C,0.135,0.164,0.165,0.298,0.123,0.442,0.259,0.32,0.321,0.499,0.226,0.132,600
D,0.142,0.165,0.168,0.325,0.122,0.44,0.251,0.341,0.275,0.454,0.246,0.118,600
E,0.147,0.177,0.163,0.337,0.125,0.454,0.253,0.345,0.342,0.447,0.257,0.11,600
F,0.128,0.163,0.159,0.322,0.122,0.455,0.261,0.335,0.363,0.464,0.259,0.077,600
G,0.08,0.148,0.146,0.355,0.127,0.459,0.298,0.345,0.335,0.506,0.293,0.087,600
H,0.078,0.095,0.08,0.084,0.079,0.076,0.082,0.083,0.083,0.083,0.078,0.077,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 8,,,,,,,,,,,,
Date,27/08/2022,,,,,,,,,,,,
Time,20:00:23,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.079,0.079,0.078,0.077,0.077,0.106,0.115,0.104,0.085,0.077,0.077,0.077,600
B,0.121,0.128,0.116,0.275,0.125,0.286,0.259,0.275,0.29,0.422,0.205,0.09,600
C,0.123,0.128,0.14,0.274,0.124,0.286,0.268,0.286,0.309,0.411,0.213,0.12,600
D,0.126,0.135,0.132,0.268,0.129,0.285,0.285,0.279,0.31,0.401,0.214,0.116,600
E,0.13,0.131,0.128,0.278,0.133,0.29,0.282,0.293,0.347,0.405,0.221,0.116,600
F,0.101,0.135,0.119,0.285,0.123,0.304,0.338,0.304,0.336,0.431,0.239,0.08,600
G,0.079,0.084,0.08,0.27,0.121,0.336,0.29,0.295,0.355,0.427,0.24,0.076,600
H,0.079,0.079,0.078,0.077,0.078,0.079,0.078,0.078,0.078,0.078,0.077,0.076,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 9,,,,,,,,,,,,
Date,27/08/2022,,,,,,,,,,,,
Time,20:02:42,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.079,0.079,0.08,0.079,0.078,0.08,0.079,0.078,0.079,0.079,0.079,0.079,600
B,0.079,0.08,0.078,0.199,0.124,0.201,0.187,0.196,0.182,0.192,0.179,0.079,600
C,0.08,0.081,0.081,0.193,0.121,0.2,0.192,0.194,0.189,0.192,0.184,0.081,600
D,0.082,0.082,0.08,0.209,0.125,0.21,0.196,0.2,0.194,0.188,0.181,0.08,600
E,0.084,0.085,0.082,0.202,0.125,0.21,0.2,0.193,0.193,0.193,0.158,0.083,600
F,0.084,0.081,0.082,0.212,0.122,0.201,0.204,0.197,0.211,0.21,0.187,0.081,600
G,0.082,0.084,0.085,0.203,0.125,0.195,0.194,0.201,0.216,0.196,0.178,0.081,600
H,0.081,0.086,0.084,0.084,0.085,0.084,0.085,0.084,0.083,0.084,0.083,0.079,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 10,,,,,,,,,,,,
Date,27/08/2022,,,,,,,,,,,,
Time,20:07:22,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.9,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.085,0.084,0.085,0.09,0.082,0.083,0.083,0.083,0.084,0.086,0.082,0.082,600
B,0.084,0.083,0.084,0.346,0.126,0.424,0.318,0.438,0.338,0.526,0.276,0.083,600
C,0.083,0.086,0.084,0.326,0.133,0.409,0.285,0.403,0.358,0.466,0.279,0.084,600
D,0.083,0.084,0.084,0.217,0.124,0.3,0.289,0.408,0.404,0.475,0.234,0.082,600
E,0.083,0.084,0.084,0.321,0.133,0.352,0.293,0.413,0.36,0.53,0.271,0.083,600
F,0.084,0.084,0.084,0.315,,0.386,0.336,0.4,0.333,0.436,0.233,0.083,600
G,0.083,0.083,0.084,0.334,0.129,0.391,0.351,0.398,0.266,0.414,0.263,0.082,600
H,0.083,0.083,0.083,0.082,0.082,0.082,0.082,0.083,0.082,0.082,0.082,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 11,,,,,,,,,,,,
Date,28/08/2022,,,,,,,,,,,,
Time,19:24:43,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.4,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.08,0.08,0.081,0.079,0.08,0.108,0.08,0.081,0.079,0.079,0.081,0.081,600
B,0.082,0.084,0.089,0.308,0.124,0.504,0.27,0.328,0.334,0.526,0.234,0.08,600
C,0.082,0.156,0.148,0.305,0.131,0.502,0.264,0.315,0.291,0.477,0.224,0.083,600
D,0.125,0.172,0.155,0.316,0.133,0.472,0.299,0.347,0.349,0.541,0.268,0.082,600
E,0.105,0.158,0.136,0.321,0.135,0.506,0.283,0.347,0.426,0.473,0.25,0.083,600
F,0.082,0.133,0.144,0.33,0.135,0.487,0.253,0.344,0.323,0.465,0.262,0.08,600
G,0.083,0.081,0.094,0.318,0.134,0.501,0.278,0.322,0.309,0.46,0.138,0.082,600
H,0.081,0.08,0.083,0.086,0.082,0.082,0.082,0.08,0.08,0.081,0.08,0.079,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 12,,,,,,,,,,,,
Date,28/08/2022,,,,,,,,,,,,
Time,19:27:37,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.084,0.084,0.085,0.085,0.083,0.084,0.083,0.083,0.083,0.082,0.083,0.086,600
B,0.089,0.085,0.083,0.342,0.123,0.314,0.243,0.272,0.317,0.297,0.224,0.088,600
C,0.088,0.089,0.087,0.265,0.124,0.305,0.243,0.262,0.326,0.318,0.21,0.086,600
D,0.088,0.087,0.089,0.284,0.126,0.321,0.231,0.28,0.212,0.303,0.231,0.085,600
E,0.102,0.101,0.089,0.304,0.129,0.305,0.232,0.284,0.351,0.303,0.229,0.088,600
F,0.094,0.094,0.09,0.28,0.127,0.304,0.244,0.277,0.365,0.305,0.23,0.086,600
G,0.095,0.094,0.092,0.315,0.132,0.306,0.267,0.281,0.344,0.318,0.249,0.1,600
H,0.094,0.092,0.093,0.097,0.091,0.088,0.098,0.1,0.093,0.095,0.09,0.088,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 13,,,,,,,,,,,,
Date,28/08/2022,,,,,,,,,,,,
Time,19:30:03,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.084,0.083,0.08,0.08,0.079,0.085,0.098,0.087,0.08,0.079,0.08,0.079,600
B,0.126,0.146,0.123,0.268,0.128,0.281,0.248,0.262,0.251,0.439,0.199,0.08,600
C,0.133,0.143,0.148,0.264,0.126,0.281,0.258,0.272,0.269,0.425,0.203,0.111,600
D,0.132,0.148,0.142,0.257,0.13,0.28,0.271,0.268,0.288,0.405,0.203,0.122,600
E,0.107,0.138,0.13,0.265,,0.285,0.27,0.276,0.339,0.414,0.207,0.089,600
F,0.083,0.126,0.082,0.275,0.125,0.296,0.326,0.288,0.328,0.431,0.221,0.084,600
G,0.083,0.082,0.083,0.26,0.122,0.329,0.275,0.284,0.348,0.417,0.224,0.078,600
H,0.082,0.082,0.082,0.082,0.081,0.081,0.08,0.08,0.081,0.08,0.08,0.079,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 14,,,,,,,,,,,,
Date,28/08/2022,,,,,,,,,,,,
Time,19:32:03,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.08,0.079,0.083,0.082,0.085,0.089,0.087,0.082,0.084,0.083,0.081,0.079,600
B,0.082,0.086,0.086,0.201,0.132,0.206,0.182,0.2,0.185,0.193,0.174,0.082,600
C,0.082,0.087,0.089,0.197,0.123,0.204,0.192,0.2,0.191,0.197,0.175,0.088,600
D,0.083,0.089,0.089,0.212,0.127,0.213,0.184,0.208,0.195,0.192,0.174,0.084,600
E,0.084,0.092,0.091,0.207,0.127,0.214,0.189,0.2,0.194,0.196,0.158,0.089,600
F,0.087,0.089,0.091,0.218,0.124,0.205,0.196,0.204,0.21,0.207,0.18,0.086,600
G,0.088,0.09,0.09,0.21,0.128,0.2,0.188,0.208,0.204,0.202,0.176,0.084,600
H,0.088,0.09,0.085,0.086,0.091,0.088,0.088,0.087,0.087,0.088,0.086,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 15,,,,,,,,,,,,
Date,28/08/2022,,,,,,,,,,,,
Time,19:34:18,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.085,0.084,0.085,0.09,0.082,0.083,0.083,0.083,0.084,0.086,0.082,0.083,600
B,0.085,0.083,0.084,0.317,0.129,0.391,0.296,0.327,0.333,0.475,0.254,0.083,600
C,0.084,0.086,0.084,0.304,0.135,0.382,0.27,0.317,0.331,0.422,0.236,0.084,600
