E,0.082,0.082,0.08,0.417,0.133,0.422,0.354,0.448,0.453,0.516,0.355,0.084,600
F,0.083,0.08,0.08,0.401,0.129,0.401,0.396,0.438,0.439,0.49,0.351,0.08,600
G,0.076,0.08,0.081,0.409,0.131,0.408,0.406,0.467,0.425,0.509,0.363,0.081,600
H,0.077,0.081,0.081,0.081,0.081,0.082,0.081,0.081,0.081,0.08,0.081,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 16,,,,,,,,,,,,
Date,22/08/2022,,,,,,,,,,,,
Time,22:31:51,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.082,0.075,0.076,0.077,0.078,0.077,0.076,0.075,0.075,0.075,0.077,0.076,600
B,0.076,0.078,0.077,0.359,0.129,0.395,0.238,0.344,0.216,0.322,0.204,0.076,600
C,0.078,0.076,0.077,0.359,0.126,0.389,0.253,0.337,0.249,0.368,0.203,0.078,600
D,0.077,0.078,0.078,0.354,0.13,0.413,0.285,0.364,0.224,0.391,0.229,0.076,600
E,0.078,0.078,0.076,0.358,0.129,0.368,0.246,0.336,0.28,0.371,0.214,0.079,600
F,0.08,0.077,0.076,0.331,0.123,0.373,0.231,0.329,0.22,0.376,0.218,0.076,600
G,0.081,0.077,0.076,0.338,0.128,0.366,0.244,0.24,0.198,0.369,0.23,0.078,600
H,0.077,0.076,0.076,0.076,0.076,0.077,0.077,0.128,0.076,0.076,0.076,0.076,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 17,,,,,,,,,,,,
Date,22/08/2022,,,,,,,,,,,,
Time,22:50:35,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.075,0.078,0.078,0.14,0.085,0.079,0.077,0.076,0.075,0.077,0.077,600
B,0.079,0.079,0.076,0.325,0.132,0.405,0.237,0.322,0.242,0.405,0.229,0.077,600
C,0.078,0.078,0.082,0.389,0.132,0.409,0.261,0.338,0.182,0.362,0.232,0.078,600
D,0.079,0.078,0.08,0.386,0.136,0.409,0.24,0.34,0.208,0.403,0.221,0.076,600
E,0.081,0.081,0.095,0.357,0.131,0.403,0.243,0.337,0.221,0.393,0.224,0.08,600
F,0.08,0.08,0.077,0.367,0.13,0.41,0.253,0.351,0.221,0.445,0.233,0.078,600
G,0.08,0.079,0.078,0.343,0.134,0.405,0.26,0.353,0.206,0.457,0.254,0.086,600
H,0.078,0.077,0.078,0.079,0.079,0.079,0.086,0.087,0.083,0.085,0.082,0.076,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 18,,,,,,,,,,,,
Date,22/08/2022,,,,,,,,,,,,
Time,22:12:30,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.072,0.073,0.073,0.073,0.074,0.074,0.074,0.074,0.073,0.073,0.074,0.074,600
B,0.074,0.075,0.075,0.313,0.126,0.314,0.244,0.307,0.239,0.361,0.2,0.075,600
C,0.073,0.075,0.075,0.303,0.126,0.312,0.253,0.313,0.262,0.374,0.205,0.075,600
D,0.074,0.075,0.075,0.31,0.127,0.322,0.266,0.307,0.239,0.354,0.205,0.074,600
E,0.074,0.075,0.074,0.298,0.125,0.316,0.282,0.325,0.299,0.368,0.196,0.078,600
F,0.076,0.075,0.075,0.3,0.122,0.322,0.325,0.331,0.311,0.365,0.209,0.075,600
G,0.075,0.075,0.073,0.296,0.122,0.327,0.26,0.312,0.336,0.374,0.212,0.074,600
H,0.076,0.074,0.073,0.073,0.076,0.075,0.074,0.073,0.073,0.073,0.095,0.072,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 19,,,,,,,,,,,,
Date,22/08/2022,,,,,,,,,,,,
Time,23:08:47,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.7,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.075,0.073,0.075,0.075,0.076,0.074,0.074,0.075,0.072,0.074,0.073,0.074,600
B,0.077,0.075,0.074,0.193,0.126,0.186,0.182,0.183,0.186,0.185,0.176,0.074,600
C,0.076,0.075,0.074,0.185,0.124,0.197,0.186,0.191,0.195,0.186,0.187,0.075,600
D,0.075,0.075,0.073,0.192,0.129,0.188,0.186,0.198,0.202,0.186,0.188,0.075,600
E,0.075,0.075,0.075,0.194,0.131,0.187,0.183,0.183,0.202,0.188,0.153,0.078,600
F,0.076,0.074,0.074,0.194,0.125,0.179,0.185,0.184,0.209,0.189,0.176,0.074,600
G,0.075,0.075,0.074,0.184,0.13,0.178,0.173,0.186,0.201,0.182,0.167,0.074,600
H,0.075,0.075,0.074,0.074,0.074,0.074,0.074,0.076,0.073,0.074,0.073,0.073,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 20,,,,,,,,,,,,
Date,22/08/2022,,,,,,,,,,,,
Time,23:21:08,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.075,0.074,0.074,0.079,0.074,0.074,0.073,0.074,0.074,0.073,0.074,0.073,600
B,0.076,0.076,0.075,0.356,0.129,0.363,0.289,0.351,0.253,0.428,0.245,0.074,600
C,0.075,0.075,0.075,0.347,0.118,0.355,0.269,0.337,0.274,0.406,0.234,0.075,600
D,0.077,0.076,0.075,0.34,0.116,0.352,0.279,0.336,0.339,0.401,0.234,0.074,600
E,0.075,0.075,0.074,0.343,0.12,0.342,0.275,0.338,0.313,0.4,0.231,0.075,600
F,0.076,0.074,0.074,0.338,0.118,0.337,0.314,0.336,0.332,0.393,0.235,0.073,600
G,0.076,0.076,0.074,0.344,0.118,0.35,0.304,0.331,0.238,0.386,0.229,0.074,600
H,0.075,0.074,0.073,0.074,0.074,0.075,0.074,0.073,0.073,0.073,0.073,0.072,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 21,,,,,,,,,,,,
Date,23/08/2022,,,,,,,,,,,,
Time,19:35:18,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.318,0.15,0.104,0.085,0.095,0.095,0.092,0.093,0.084,0.086,0.091,0.182,600
B,0.081,0.102,0.091,0.427,0.132,0.543,0.306,0.513,0.344,0.547,0.307,0.145,600
C,0.081,0.077,0.09,0.418,0.129,0.61,0.389,0.498,0.361,0.616,0.307,0.087,600
D,0.081,0.125,0.125,0.443,0.137,0.486,0.332,0.501,0.318,0.642,0.349,0.08,600
E,0.085,0.127,0.116,0.412,0.133,0.509,0.314,0.479,0.387,0.64,0.328,0.084,600
F,0.085,0.08,0.108,0.416,0.127,0.528,0.304,0.508,0.33,0.609,0.37,0.082,600
G,0.084,0.082,0.082,0.414,0.131,0.492,0.339,0.539,0.317,0.635,0.395,0.083,600
H,0.082,0.08,0.079,0.08,0.08,0.081,0.08,0.08,0.08,0.08,0.08,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 22,,,,,,,,,,,,
Date,23/08/2022,,,,,,,,,,,,
Time,19:40:00,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.084,0.079,0.082,0.085,0.103,0.083,0.082,0.081,0.081,0.08,0.083,0.082,600
B,0.086,0.082,0.079,0.394,0.128,0.525,0.281,0.446,0.315,0.602,0.325,0.082,600
C,0.084,0.086,0.114,0.438,0.129,0.489,0.303,0.433,0.301,0.496,0.319,0.082,600
D,0.085,0.165,0.153,0.426,0.13,0.463,0.288,0.439,0.284,0.581,0.313,0.08,600
E,0.084,0.085,0.136,0.427,0.131,0.478,0.295,0.45,0.308,0.599,0.322,0.084,600
F,0.086,0.083,0.08,0.424,0.128,0.499,0.296,0.457,0.308,0.616,0.329,0.081,600
G,0.084,0.081,0.083,0.443,0.127,0.514,0.321,0.444,0.28,0.625,0.349,0.081,600
H,0.081,0.08,0.081,0.08,0.081,0.08,0.081,0.082,0.079,0.081,0.08,0.081,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 23,,,,,,,,,,,,
Date,23/08/2022,,,,,,,,,,,,
Time,19:41:37,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.076,0.077,0.077,0.077,0.077,0.077,0.077,0.075,0.085,0.081,0.08,600
B,0.077,0.117,0.132,0.329,0.129,0.337,0.282,0.316,0.321,0.403,0.217,0.078,600
C,0.077,0.137,0.137,0.318,0.13,0.333,0.291,0.324,0.337,0.401,0.226,0.081,600
D,0.078,0.133,0.133,0.316,0.129,0.335,0.309,0.324,0.33,0.403,0.232,0.078,600
E,0.078,0.08,0.079,0.311,0.126,0.343,0.309,0.33,0.361,0.419,0.222,0.083,600
F,0.079,0.078,0.078,0.327,0.123,0.361,0.367,0.355,0.394,0.442,0.238,0.079,600
G,0.078,0.079,0.079,0.328,0.122,0.376,0.302,0.342,0.415,0.454,0.239,0.078,600
H,0.08,0.077,0.077,0.076,0.076,0.081,0.081,0.077,0.078,0.077,0.093,0.075,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 24,,,,,,,,,,,,
Date,23/08/2022,,,,,,,,,,,,
Time,19:43:58,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.079,0.077,0.078,0.08,0.077,0.078,0.078,0.077,0.077,0.082,0.078,0.08,600
B,0.083,0.079,0.077,0.19,0.128,0.192,0.187,0.19,0.194,0.189,0.176,0.079,600
C,0.081,0.08,0.079,0.185,0.132,0.194,0.188,0.191,0.199,0.193,0.189,0.081,600
D,0.08,0.118,0.078,0.2,0.126,0.192,0.187,0.198,0.21,0.188,0.193,0.081,600
E,0.081,0.081,0.079,0.198,0.13,0.195,0.192,0.187,0.205,0.193,0.161,0.085,600
F,0.083,0.08,0.081,0.211,0.134,0.194,0.198,0.198,0.226,0.204,0.196,0.08,600
G,0.084,0.083,0.082,0.205,0.13,0.195,0.188,0.195,0.227,0.207,0.177,0.082,600
H,0.086,0.084,0.083,0.082,0.084,0.086,0.085,0.085,0.08,0.083,0.081,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 25,,,,,,,,,,,,
Date,23/08/2022,,,,,,,,,,,,
Time,19:45:38,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.079,0.079,0.084,0.079,0.078,0.078,0.079,0.079,0.079,0.08,0.08,600
B,0.079,0.081,0.081,0.39,0.132,0.401,0.337,0.403,0.324,0.484,0.282,0.079,600
C,0.078,0.079,0.08,0.385,0.122,0.4,0.309,0.396,0.377,0.471,0.271,0.082,600
D,0.079,0.081,0.113,0.373,0.123,0.391,0.325,0.398,0.42,0.467,0.271,0.078,600
E,0.079,0.08,0.118,0.373,0.122,0.386,0.325,0.395,0.398,0.461,0.271,0.08,600
F,0.081,0.078,0.102,0.37,0.121,0.383,0.392,0.4,0.416,0.481,0.284,0.077,600
G,0.079,0.079,0.078,0.371,0.121,0.393,0.381,0.409,0.325,0.467,0.299,0.078,600
H,0.078,0.077,0.078,0.078,0.078,0.079,0.078,0.077,0.078,0.076,0.077,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 26,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,19:26:51,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.087,0.082,0.084,0.083,0.083,0.089,0.081,0.082,0.079,0.078,0.081,0.081,600
B,0.083,0.084,0.086,0.386,0.136,0.544,0.312,0.475,0.412,0.57,0.32,0.086,600
C,0.084,0.081,0.082,0.381,0.133,0.638,0.367,0.467,0.402,0.577,0.299,0.09,600
D,0.082,0.082,0.082,0.39,0.144,0.484,0.325,0.465,0.356,0.603,0.358,0.084,600
E,0.088,0.084,0.083,0.382,0.135,0.511,0.314,0.442,0.417,0.575,0.324,0.088,600
F,0.087,0.082,0.08,0.372,0.136,0.498,0.297,0.477,0.368,0.546,0.359,0.084,600
G,0.088,0.082,0.085,0.381,0.136,0.5,0.32,0.498,0.347,0.538,0.392,0.091,600
H,0.086,0.083,0.081,0.081,0.083,0.083,0.082,0.083,0.083,0.082,0.082,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 27,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,19:28:49,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.082,0.083,0.085,0.094,0.087,0.088,0.086,0.086,0.087,0.087,0.085,600
B,0.089,0.083,0.082,0.354,0.129,0.475,0.277,0.348,0.315,0.493,0.258,0.086,600
C,0.086,0.084,0.098,0.397,0.131,0.455,0.305,0.357,0.325,0.483,0.253,0.087,600
D,0.086,0.169,0.173,0.392,0.136,0.443,0.298,0.364,0.28,0.5,0.234,0.083,600
E,0.086,0.115,0.173,0.384,0.134,0.45,0.322,0.361,0.311,0.497,0.242,0.086,600
F,0.088,0.086,0.119,0.385,0.132,0.459,0.287,0.358,0.299,0.518,0.255,0.083,600
G,0.085,0.082,0.085,0.383,0.127,0.457,0.308,0.354,0.289,0.541,0.27,0.086,600
H,0.09,0.083,0.083,0.082,0.083,0.082,0.082,0.085,0.081,0.083,0.083,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 28,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,19:31:21,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.079,0.079,0.079,0.08,0.08,0.081,0.08,0.08,0.079,0.088,0.083,0.085,600
B,0.079,0.081,0.093,0.316,0.128,0.321,0.277,0.302,0.317,0.418,0.207,0.082,600
C,0.079,0.08,0.134,0.303,0.128,0.317,0.286,0.31,0.338,0.412,0.217,0.084,600
D,0.08,0.085,0.08,0.297,0.13,0.316,0.297,0.302,0.33,0.41,0.219,0.081,600
E,0.081,0.082,0.081,0.292,0.127,0.329,0.292,0.311,0.352,0.424,0.21,0.086,600
F,0.082,0.081,0.082,0.31,0.123,0.346,0.344,0.343,0.389,0.438,0.222,0.084,600
G,0.084,0.083,0.084,0.323,0.123,0.373,0.293,0.324,0.413,0.45,0.231,0.084,600
H,0.084,0.078,0.076,0.083,0.08,0.081,0.083,0.077,0.077,0.075,0.094,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 29,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,19:32:58,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.081,0.079,0.081,0.083,0.08,0.081,0.081,0.083,0.084,0.089,0.081,0.082,600
B,0.081,0.081,0.081,0.203,0.125,0.201,0.187,0.199,0.196,0.196,0.178,0.082,600
C,0.083,0.081,0.083,0.197,0.124,0.205,0.191,0.201,0.205,0.198,0.187,0.087,600
D,0.082,0.158,0.084,0.213,0.127,0.202,0.187,0.208,0.217,0.195,0.188,0.087,600
E,0.084,0.082,0.085,0.211,0.131,0.206,0.194,0.197,0.21,0.202,0.163,0.091,600
F,0.085,0.082,0.084,0.22,0.129,0.204,0.2,0.204,0.225,0.213,0.194,0.083,600
G,0.084,0.085,0.086,0.211,0.132,0.205,0.188,0.202,0.217,0.203,0.18,0.084,600
H,0.084,0.085,0.085,0.088,0.086,0.091,0.096,0.088,0.086,0.088,0.083,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 30,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,19:36:19,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
